Name,Address,Phone,Email,State
CARMEL ENGLISH SCHOOL,"At/Po-Kallata, Mandal. Hiramandalam, Dist-Srikakulam, State-Andhra Pradesh, Pin-532214,532214","8946,253445",ranjit.paik@gmail.com,ANDHRA PRADESH 
CGR International School,"99/100, Ayyappa Society, Madhapur,Hyderabad 500081.,500081",",040 64633141",principal@cgrinternationalschool.edu.in,ANDHRA PRADESH 
CHAITANYA BHARATHI PUBLIC SCHOOL,"GANDIPET HYDERABAD ANDHRA PRADESH,500075","08413,33078",mediciti@hd1.vsnl.net.in,ANDHRA PRADESH 
CHAITANYA CENTRAL SCHOOL,"YENUGONDA MAHABUB NAGAR ANDHRA PRADESH,509002","8542,222864",principalatccs@gmail.com,ANDHRA PRADESH 
"chavara academy mavala,","mavala po adilabad, andhra pradesh,504001","0,9010144380",sebaputhen@gmail.com,ANDHRA PRADESH 
CHIGURUPATI SRI KRISHNAVENI SCHOOL,"KRISHNAVENI NAGAR, PORANKI,521137",",08662581490",KIRAN.KAMBHAMPATI@GMAIL.COM,ANDHRA PRADESH 
CHINMAYA VIDYALAYA,"DOOR NO.70C/XX NEAR STATE BANK OF INDIA ADONI   KURNOOL DIST. ANDHRA PRADESH,518301","8512,251516",cv.adoni999@gmail.com,ANDHRA PRADESH 
CHIREC PUBLIC SCHOOL,"MUNICIPAL N.3010414 KONDAPUR VILLAGE SHERILINGAMPALLY MANDAL R R DISTT. ANDHRA PRADESH,500016","040,44760999",principal@chirecps.ac.in,ANDHRA PRADESH 
Cornerstone School,"Survey No. 49,Annapurna Enclave,Behind Swagath Hotel,Chandanagar,500050",",04023038644",cstians2014@gmail.com,ANDHRA PRADESH 
"CRR Secondary School (Pri to X Class) CBSE, Dinnedevarapadu, Kurnool-2","CRR Residential School , NH&, Dinnedevarapadu, Kurnool-2,518002","8518,237707",principal@crrschool.org,ANDHRA PRADESH 
D A V CENTENARY PUBLIC SCHOOL,"SECTOR-III  UKKUNAGARAM VISAKHAPATNAM ANDHRA PRADESH,530032","0891,2518407",davukku@gmail.com,ANDHRA PRADESH 
D.A.V. PUBLIC SCHOOL,"4-130, SUJATHANAGAR, VISAKHAPATNAM,530051",",0891 2513496",davsnvsp@yahoo.com,ANDHRA PRADESH 
DA VINCI INTERNATIONAL SCHOOL,"THIMMARAJUPETA,531033",",8886534522",principaldavinci@gmail.com,ANDHRA PRADESH 
Delhi Public School,"NH-5, Nidamanuru,521104","0866,2844844",dpsvijayawada@gmail.com,ANDHRA PRADESH 
delhi public school,"sy no 357, 361 362 pedda pendyal (v) dharmasagar (m) warangal, ap,506151","0870,9676300411",SUBODH.T@DPSWARANGAL.IN,ANDHRA PRADESH 
Delhi Public School,"Petbasheerabad,Quthbullapur(M),RR District,500067","011,8099204242",dpshyd67@gmail.com,ANDHRA PRADESH 
DELHI PUBLIC SCHOOL,"SAINIK PURI, SECUNDERABAD,500003","040,27895900",principal@dps-secunderabad.in,ANDHRA PRADESH 
DELHI PUBLIC SCHOOL,"VSP  SECTOR VIII UKKUNAGARAM SECTOR-VIII UKKUNAGARAM ANDHRA PRADESH,530032","0819,2510686",dpsvisakhapatnam@gmail.com,ANDHRA PRADESH 
Delhi Public School Visakhapatnam,"4-70-7, Lawsons bay colony,530017","0891,2539006",principal@dpsvizag.org,ANDHRA PRADESH 
DELHI PUBLIC WORLD SCHOOL,"KAZA VILLAGE  MANGALAGIRI NH 5, ADJACENT TO NAGARJUNA UNIVERSITY AMARAVATI,522510",",919100922125",dpws_2017@rediffmail.com,ANDHRA PRADESH 
DR K L PRASAD PUBLIC SCHOOL,"J K C COLLEGE CAMPUS RING ROAD GUNTUR ANDHRA PRADESH,522006","0863,2350391",y.radhini@gmail.com,ANDHRA PRADESH 
Dr.K.K.R Gowtham English Medium School,"CHINAMUSHIDIWADA, PENDURTHI MANDAL VISAKHAPATNAM DISTT AP,530051","0891,2703199",kkrgowthamcbse@gmail.com,ANDHRA PRADESH 
"DR.K.K.R's GOWTHAM INTERNATIONAL SCHOOL,IIT FOUNDATION SCHOOL","OPP.INCAP CAPACITORS,NH-5,GUDAVALLI,VIJAYAWADA(RURAL),PIN-521104,,521104","0866,2841742",principal.kkrgowtham@gmail.com,ANDHRA PRADESH 
Dr.KKRs GOWTHAM SCHOOL,"GAMBEERAM VILLAGE, ANANDAPURAM MANDAL, VISAKAPATNAM,531173","0891,2716199",mmprinci72@gmail.com,ANDHRA PRADESH 
DURGA PUBLIC SCHOOL,"NEAR NADIKUDE RAILWAY STATION, DACHEPALLI GUNTUR DIST ANDHRA PRADESH,522414","8649,257609",vijayanandakumar.owk@gmail.com,ANDHRA PRADESH 
edify school,"vaishnavi Nagar, Mohan gardens, Tiruchanoor, Tirupati.,517503","91,9505908888",principaledifytpt@gmail.com,ANDHRA PRADESH 
FORT CITY SCHOOL,"100 FT RING ROAD,NEAR VARUN MOTORS,OPP:KOMATI CHERUVU,JAMMUNARAYANAPURAM VILLAGE, VIZIANAGARAM MANDAL,535002","8922,208383",fortcityschool@gmail.com,ANDHRA PRADESH 
GAYATRI SCHOOL,"GURAJADA EDUCATIONAL SOCIETYMUNASABPETASRIKAKULAM-532401ANDHRA PRADESHINDIA,532401",",08942-241404",gurajada1984@gmail.com,ANDHRA PRADESH 
GEMS SCHOOL,"D.NO.145, RTPDK, Opposite Acharya Nagarjuna University, Kaza Village & Panchayat, Mangalagiri Mandal,522510",",9666436666",anurag.gupta@gemseducation.com,ANDHRA PRADESH 
Genesis E M School,"Alamuru, Penumantra Mandal,534126","8819,271347",moses_unice@yahoo.com,ANDHRA PRADESH 
GITANJALI DEVAKUL,"5-3-416/A, Srikrishna Nagar, VV Nagar Ext., Kukatpally,500072","040,23160096",vijayaprasadt@hotmail.com,ANDHRA PRADESH 
GITANJALI DEVASHRAY,"42, SAROJINI DEVI ROAD SECUNDERABAD,500003","040,27704291",chatterjee.kasturi69@gmail.com,ANDHRA PRADESH 
GLENDALE ACADEMY,"Survey  No. 96/6 BANDLAGUDA JAGIR RAJENDRA NAGAR MANDAL R R DISTT. HYDERABAD, ANDHRA PRADESH-500086,524412","040,64611937",shoma@glendaleacademy.net,ANDHRA PRADESH 
GMR VARALAKSHMI DAV PUBLIC SCHOOL,"VIDYASHRAM GMR NAGAR RAJAM, SRIKAKULAM DISTT., ANDHRA PRADESH,532127","8941,252676",davroseemandhrazone2@gmail.com,ANDHRA PRADESH 
GNANABHARATI ENGLISH MEDIUM SCHOOL,"DABHURI STREET ICHAPURAM SRIKAKULAM ICHAPURAM  ANDHRA PRADESH,532312","8947,232130",principal@gnanabharatiswatch.edu.in,ANDHRA PRADESH 
GOMATHY ENGLISH MEDIUM SCHOOL,"GOMATHY NAGAR, NELLORE,  ANDHRA PRADESH,524003","0861,2319748",ggsnlr@gmail.com,ANDHRA PRADESH 
GOPIKRISHNA CENTRAL SCHOOL,"DORASANIPALLIPRODDATUR,516360",",08564252877",pradeepreddykk@gmail.com,ANDHRA PRADESH 
GORKEY PUBLIC SCHOOL,"MALLEMADUGU VILLAGE KAIKONDAI GUDEM GRAM PANCHYAT VIA COLLECTRATE KHAMMAM ANDHRA PRADESH,507002","0,9912897456",rajanpandia2@gmail.com,ANDHRA PRADESH 
govt. secondary school,"dego, west siang, distt. aalo, arunachal pradesh,",",",,ANDHRA PRADESH 
GOWTHAM CONCEPT SCHOOL,"BYE PASS ROAD SANTHI NAGAR GUDIWADA KRISHNA DISTT ANDHRA PRADESH,521301","8674,241957",snehaprem2409@gmail.com,ANDHRA PRADESH 
GREEN CITY ENGLISH MEDIUM SCHOOL,"GREEN CITY, NEAR APPAREL PARK, VADLAPUDI POST,530046","91,8096622444",vs.englishaccent@gmail.com,ANDHRA PRADESH 
GREEN FIELD SCHOOL,"VAKADA, KARAPA(M),KAKINADA,533001","0000,9397367888",sirisha.margapuri@gmail.com,ANDHRA PRADESH 
GREENWOOD HIGH SCHOOL,"23-6-144/1,Hunter Road,506001","0870,2564267",prabhu@greenwoodwgl.com,ANDHRA PRADESH 
GVK CHINMAYA VIDYALAYA,"KOTHURU , INDUKURPET MANDAL,SPSR NELLORE DIST-524314,524314","0861,08985897075",gvkchinmayavidyalaya@gmail.com,ANDHRA PRADESH 
Happy Valley International School,"Tadepalli Village, Chopparametla, agiripalli mandal.,521211","0866,2428100",cvnsarala@rediffmail.com,ANDHRA PRADESH 
Heal School,"Thotapalli, Agiripalli Mandal, Krishna District.,521211",",7032885511",healparadise_education@yahoo.com,ANDHRA PRADESH 
Hyderabad Institute of Excellence High School,"Plot No. 520, Babukhan House, Road No. 10, Banjara Hills, Hyderabad.,500034","0,9550969416",principal.school@hie.net.in,ANDHRA PRADESH 
IDEAL HIGH SCHOOL,"LINGAREDDYGUDA M.P. FAROOQ NAGAR MEHABOOB NAGAR DISTT. Andhra Pradesh,509216","8548,7306307779",idealhighschool@ymail.com,ANDHRA PRADESH 
IGROW ENGLISH MEDIUM SCHOOL,"IGROW ENGLISH MEDIUM SCHOOL,KESANUPALLI VILLAGE,NARSARAOPET,GUNTUR DISTRICT.,522601",",9866465320",igrow.nrt@gmail.com,ANDHRA PRADESH 
INFANT JESUS PUBLIC SCHOOL,"A K NAGAR NELLORE ANDHRA PRADESH,524004",",324644",,ANDHRA PRADESH 
ITHAKA ENGISH MEDIUM SCHOOL,"KANUPARTHIPADU(POST),NELLORE RURAL(MANDAL),NELLORE,S.P.S.R. NELLORE DISTRICT,524004","0861,6521111",ithaka.principal@gmail.com,ANDHRA PRADESH 
J Sikile School,"POST BOX NO. 24, ROYAPETA NARSAPUR, DISTT- WEST GODAVARI, ANDHRA PRADESH-534275,534275","8814,273287",edu@jsikile.com,ANDHRA PRADESH 
J.M.J GLOBAL SCHOOL,"MORRISPET,522202","8644,229428",jyothisuneethajmj@gmail.com,ANDHRA PRADESH 
JAN PETER MEMORIAL SCHOOL,"SURVEY NO 386,,501509",",08414243001",samrobinhr@gmail.com,ANDHRA PRADESH 
JAWAHAR D A V PUBLIC SCHOOL,"V S P TOWNSHIP  MADHARAM VIA KAREPALLI KHAMMAM DISTRICT ANDHRA PRADESH,507122","0874,559601",,ANDHRA PRADESH 
JAWAHAR D A V PUBLIC SCHOOL,"V S P TOWNSHIP JAGGAYYAPET KRISHNA DIST. ANDHRA PRADESH,521175","8654,222233",nmrao_nandigam@rediffmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"MADDIRALA DISTT. GUNTUR ANDHRA PRADESH,522616","8647,255233",nvdvijayakumari64@gmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"LEPAKSHI ANANTAPUR DISTT. ANDHRA PRADESH,515331","8556,240460",pbhaskarkumar1965@gmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"BANAVASI VIA YEMMIGANUR P.O KURNOOL DIST. ANDHRA PRADESH,518360","8512,246544",drraokolli@gmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"PANDAVULA METTA  PEDDAPURAM EAST GODAVARI DISTT. ANDHRA PRADESH,533437","8852,241354",vmr1965@rediffmail.com,ANDHRA PRADESH 
jawahar navodaya vidyalaya,"kommadi visakhapatnam andhra pradesh,530041","0891,2739245",s.kudipudi0@gmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"KRISHNAPURAM VILL & PO MARRIPADU MANDAL  NELLORE DISTT. ANDHRA PRADESH,524230","8620,228722",nprajan1990@gmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"N S C AREA  ONGOLE PRAKASAM DISTT. ANDHRA PRADESH,523001","8592,281306",jayasreethonnithodi@yahoo.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"VALASAPALLE (VIA) MADANAPALLE CHITTOOR DISTT. ANDHRA PRADESH,517325","8571,230631",,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"PEDAVEGI (VILLAGE & POST) WEST GODAVARI DISTT. ANDHRA PRADESH,534450","8812,259461",gmbabu1960@gmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"N R PALLE   MANNOOR POST RAJAMPET MANDAL Y.S.R.  DIST. ANDHRA PRADESH,516150","8565,200077",kamakolanusureshbabu123@gmail.com,ANDHRA PRADESH 
jawahar navodaya vidyalaya,"kiltampalem dist.vizianagaram andhra pradesh,535145","0896,267773",anjidama@gmail.com,ANDHRA PRADESH 
JAWAHAR NAVODAYA VIDYALAYA,"SARUBUJJILI  LAKSHMI NARSUPETA VENNELAVALASA SRIKAKULAM DIST. ANDHRA PRADESH,532458","8942,246803",raosmuri@gmail.com,ANDHRA PRADESH 
jawahar navodaya vidyalaya,"veleru (po & vil) bapulapadu mandal krishna dist. andhra pradesh,521110","8656,9180221104",,ANDHRA PRADESH 
jawahar navodaya vidyalaya no. 2,"KALUJUVVALAPADU (POST), KONAKANAMITLA (S.O.), PRAKASAM (DIST), andhra pradesh,523241","8596,200002",k.chandrasekaran1963@gmail.com,ANDHRA PRADESH 
JSM PUBLIC SCHOOL,"# 19-3-159, URSUGUTTA, WARANGAL.,506002",",09989044500",jsmschool@gmail.com,ANDHRA PRADESH 
K C P SIDDHARTHA ADARSH RESIDENTIAL PUBLIC SCHOOL,"KANURU VIJAYAWADA ANDHRA PRADESH,520007","0866,2543436",kcpsarpschool@rediffmail.com,ANDHRA PRADESH 
K N R CENTRAL SCHOOL,"H NO.40/425 ESWAR NAGAR KURNOOL ANDHRA PRADESH,518001","08518,20246",,ANDHRA PRADESH 
KAKATIYA PUBLIC SCHOOL,"B C ROAD VISAKHAPATNAM ANDHRA PRADESH,530026","0,2517266",nsrinivash22@gmail.com,ANDHRA PRADESH 
KAKINADA PUBLIC SCHOOL,"SARVODAYA NAGAR  VALASAPAKALA KAKINADA EAST GODAVARI DISTT. ANDHRA PRADESH,533005","0884,2350813",kakinadapublicschool.principal@gmail.com,ANDHRA PRADESH 
kavirayani public school,"opp. engineering college parvathipuram kotavanivalasa, garugubilli, vizianagaram distt andhra pradesh,535502","8963,201088",gcvskps@rediffmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"AFS HAKIMPET SECUNDERABAD ANDHRA PRADESH,500014","040,27870770",kvhakimpet@yahoo.co.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"VISAKHAPATNAM STEEL PLANT VISAKHAPATNAM ANDHRA PRADESH,530032","0891,2518557",srinivasulugubbala@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"C.C.I. YERRAGUNTLA DIST. CUDDAPAH ANDHRA PRADESH,516309","08563,75237",,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"PRABHAT NAGAR GUNTAKAL   ANANTAPUR DIST ANDHRA PRADESH,515801","8552,226747",nawabkareemkhan@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"NAVAL ARMAMENT DEPOT VISAKHAPATNAM ANDHRA PRADESH,530009","891,2571726",adiseshasarma@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"NANDYAL ROAD B CAMP POST KURNOOL ANDHRA PRADESH,518002","8518,272667",anuradhap1966@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"BOWENPALLY SECUNDERABAD ANDHRA PRADESH,500011","040,27759796",mouliafs@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"INS KALINGA CHEPALA UPPADA POST BHEEMUNIPATNAM (VIA) VISAKHAPATNAM D ANDHRA PRADESH,531163","8933,228802",kvinskalinga2015@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"O.N.G.C  BASE COMPLEX LALACHERUVU RAJAHMUNDRY ANDHRA PRADESH,533106","0883,2447591",kkskv2016@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"NGO HOME EDEPALLI MACHILIPATNAM DISTT KRISHNA ANDHRA PRADESH,521002","8672,231163",bhaskaramvinjarapu@yahoo.co.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"SRIKAKULAM PEDDAPADU, SRIKAKULAM DISTT.ANDHRA PRADESH,532401","8942,241111",k.sankaraiah@yahoo.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"SKU CAMPUS S V PURAM ANANTAPUR ANDHRA PRADESH,515003","0855,255288",prikvatp@yahoo.co.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"WALTAIR  THATICHETLAPALEM VISAKHAPATNAM ANDHRA PRADESH,530016","0891,2746539",pkpurohit10@gmail.com,ANDHRA PRADESH 
kendriya vidyalaya,"picket secunderabad andhra pradesh,500009","040,29804096",principalkvpicket@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"P.O. TRIMULGHERRY SECUNDERABAD ANDHRA PRADESH,500015","040,29805230",principalkvt@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"MALKAPURAM  GANDHIGRAM PO NAUSENABAGH  VISAKHAPATNAM ANDHRA PRADESH,530005","0891,2577136",bandijayalakshmi@yahoo.co.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"NALLAPADU GUNTUR ANDHRA PRADESH,522005","0863,2596124",principalkvguntur@yahoo.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"AIR FORCE STATION SURYALANKA BAPATLA  DISTT. GUNTUR ANDHRA PRADESH,522101","8643,220470",kvsuryalanka1529@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"MARKET YARD GOOTY ANANTPUR DISTT ANDHRA PRADESH,515401","0855,2252605",bharati.devip@gmail.com,ANDHRA PRADESH 
kendriya vidyalaya,"Near Rajiv Swargruha Apartments, kothur, Podalakur Road, AK Nagar PO Nellore, Andhra Pradesh-524 004,524002","0861,2164511",principalkvnellore@yahoo.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"VENKATAGIRI, NEAR RAILWAY STATION, DISTT. NELLORE, ANDHRA PRADESH,524132","8625,257468",Principalkvvgr@yahoo.co.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"BABAMETTA, VIZIANAGARAM, ANDHRA PRADESH,535002","0892,2229669",baburaoprincipal@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"PVR MUNCIPAL BOYS HIGH SCHOOL CAMPUS, ONGOLE, DISTT. PRAKASAM, ANDHRA PRADESH,523002","8592,221125",PMCHETTY@GMAIL.COM,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"OLD RIMS, KADAPA, DISTT. CUDDAPAH, ANDHRA PRADESH,516001","8562,225661",lanka_venu@yahoo.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA,"ELURU, COLLECTORATE CAMPUS, N R PET, ELURU, DISTT. WEST GODAVARI, ANDHRA PRADESH,534007","8812,259611",mouliafs@gmail.com,ANDHRA PRADESH 
kendriya vidyalaya,"2-178, valasapakala, east godavari dt. andhra pradesh 533 005,",",",,ANDHRA PRADESH 
kendriya vidyalaya,"near koganti sivayya municipal high school (c/o ksm high school), chenchupet, tenali, guntur dist., andhra pradesh.,843334",",",,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO 2,"CARRIAGE REPAIR SHOP SETTIPALLI TIRUPATHI ANDHRA PRADESH,517506","0877,2275490",bvijayavarmaprincipal@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO.1,"NAUSENABAUGH P.O.GANDHIGRAM VISAKHAPATNAM ANDHRA PRADESH,530005","0891,2577549",skdash_71@yahoo.co.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO.1,"SRI VIJAY NAGAR  104 AREA INDUSTRIAL ESTATE VISAKHAPATNAM ANDHRA PRADESH,530007","0891,2558357",s_s_raja@rediffmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO.1,"RAMNAGAR AREA TIRUPATI ANDHRA PRADESH,517507","0877,2232755",kv1tpt@yahoo.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO.1,"SATYANARAYANAPURAM VIJAYAWADA ANDHRA PRADESH,520011","0866,2536630",hariom_upa@yahoo.co.in,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO.2,"RAILWAY WAGON WORKSHOP  COLONY GUNTUPALLI  VIJAYAWADA, KRISHNA DISTT, ANDHRA PRADESH,521241","0866,2832395",kvsangathan@edu.org,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO.2,"NAUSENABAGH GANDHIGRAM (PO) VISAKHAPATNAM ANDHRA PRADESH,530005","0891,2740271",principalkv2nsb@gmail.com,ANDHRA PRADESH 
KENDRIYA VIDYALAYA NO.2,"104 AREA SRI VIJAYA NAGAR INDUSTRIAL ESTATE VISHAKAPATNAM ANDHRA PRADESH,530007","0891,2558038",baburaoprincipal@gmail.com,ANDHRA PRADESH 
Kennedy High School,"M.G. Road, Kanuru,520007","0866,2586504",kennedyvijayawada@gmail.com,ANDHRA PRADESH 
"KNOWLEDGE PARK INTERNATIONAL SCHOOL, NIZAMABAD","KNOWLEDGE PARK INTERNATIONAL SCHOOL, AUTO NAGAR, BODHAN ROAD, NIZAMABAD - 503 001 (A.P.),503001","8462,9502370736",minhajprincekpis@gmail.com,ANDHRA PRADESH 
Kotwal School,"Macha Bolarum, Alwal Mandal, Dist. Medchal,Telangana-500010,500010","040,64574634",principal@kotwalschool.com,ANDHRA PRADESH 
LAKSHYA SCHOOL,"lakshya school,unduru village,samalkota mandal 533440,533440",",0884 2376663",suguna.n@aditya.ac.in,ANDHRA PRADESH 
LAURUS - THE SCHOOL OF EXCELLENCE,"Main Road, Nizampet Village, Quthbullapur mandal, RR Dist.,500080","040,64640909",jkparlapalli@gmail.com,ANDHRA PRADESH 
LITTLE  ANGELS HIGH SCHOOL,"D.NO. 18-1-90/14/1A,517507","0877,2284961",lahs.principal2017@gmail.com,ANDHRA PRADESH 
LITTLE ANGELS PUBLIC SCHOOL,"SARADHA NAGAR CHILLAKUR GUDUR-MANDALAM NELLORE DISTT ANDHRA PRADESH,524412","8624,251334",namasivaymm24@yahoo.com,ANDHRA PRADESH 
little angels school,"Sector 9 ukkungram visakhapatnam andhra pradesh,500032","0891,2751222",psvishala@gmail.com,ANDHRA PRADESH 
LITTLE ANGLES SCHOOL,"SECTOR 3 MVP COLONY VISAKHAPATNAM ANDHRA PRADESH,530017","0891,2553221",principal.cblas@gmail.com,ANDHRA PRADESH 
LITTLE WOODS SCHOOL,"3-159/1,APSP CAMPPANASAPADU, EAST GODAVARI,533005","0884,0884-2343777,",littlewoodsschool@gmail.com,ANDHRA PRADESH 
Lotus High School(EM),"Pedatadepalli,Tadepalligudem Mandal-534101,534101","8818,284260",uslotusschool@gmail.com,ANDHRA PRADESH 
lotus international school,"buchaiah nagar pidimgoyya panchayat rajahmundry, east godavari,533101","0883,6575545",lotusrajahmundryhoc@lotusschool.in,ANDHRA PRADESH 
Lotus National School,"Madinaguda, Miyapur, Serilingampally Mandal, Rangareddy Distt.,500050","040,65292689",tejalaxman@yahoo.com,ANDHRA PRADESH 
LOTUS NATIONAL SCHOOL,"SURESH NAGAR KAKINARA EAST GODAVARI, ANDHRA PRADESH,533005","0884,2352643",renu.ap.india@gmail.com,ANDHRA PRADESH 
LOYOLA ENGLISH MEDIUM SCHOOL,"D.NO. 8-17/3,533401","91,9491237933",loyolacbseprincipal@gmail.com,ANDHRA PRADESH 
M.J.R. Vidya EM High School,"Challareddy Palem, Vetapalem (M), Prakasam Dt.,523155","8594,232024",mjrvidya@gmail.com,ANDHRA PRADESH 
M.P. & E.V. (ENGLISH MEDIUM) SCHOOL,"SHEELA NAGAR,530012","0891,2549486",murali6768@yahoo.co.in,ANDHRA PRADESH 
Madina High School,"3-6-126, Street no 18,Himayathnagar,,500029",",040 - 23221855",madina_highschool@yahoo.co.in,ANDHRA PRADESH 
MANAIR HIGH SCHOOL,"2-59, PADMANAGAR, KARIMNAGAR,505001","0878,08786502761",kadari.ananthareddy@gmail.com,ANDHRA PRADESH 
MANGAL VIDYALAYAM,"Petamitta, Thalapula Palli(P), Puthalapattu chittoor,517124","0857,08572271243,",principalmvl@amararaja.co.in,ANDHRA PRADESH 
Marg Chinmaya Vidyalaya,"Kotramangalam Village, Tiruchanoor Bye pass Road,517503","0877,0877 6579864,",chinmayavidyalayatpt@gmail.com,ANDHRA PRADESH 
MARYMATHA ENGLISH MEDIUM HIGH SCHOOL,"D.NO:1-8,ASSISI NAGAR ,THULLUR PO&MD, GUNTUR DIST.,522237","8645,244202",schoolmarymatha37@gmail.com,ANDHRA PRADESH 
MNR I EXCEED SCHOOL,"2-23B/350, BHAGYANAGAR PHASE-III, OPP: JNTU, NEAR HMT HILLS COLONY, KUKATPALLY,500085",",04023899795",info@mnrindia.org,ANDHRA PRADESH 
Montessori English Medium Primary school A-Camp Kurnool,"A-Camp Kurnool,518002","91,8886637245",srijyothi786@gmail.com,ANDHRA PRADESH 
MONTESSORI INDUS EM PRIMARY SCHOOL,"Gooty Road NH-7,518002","0,09866162900,",INDUSMONTESSORI@GMAIL.COM,ANDHRA PRADESH 
Montfort School,"Mamilla Palli PostY.M.Palli (SO)Cuddapah y.r.s. district,516004","8562,200568",montfortschool.kadapa@gmail.com,ANDHRA PRADESH 
N.ST.MATHEW'S PUBLIC SCHOOL,"PATAMATA VIJAYAWADA ANDHRA PRADESH,520010","0866,2476519",lawrencedza@gmail.com,ANDHRA PRADESH 
NALANDA VIDYANIKETAN,"PERINAMANENI POLY CLINIC ROAD VIJAYAWADA, KRISHNA DISTT, ANDHRA PRADESH,520008","0866,7799787815",bvr@nalanda.edu.in,ANDHRA PRADESH 
NANDI ACADEMY,"KANTHI NAGAR, BOMMALA SATRAM, NANDYAL - 518502,KURNOOL.,518502","8514,222002",principal@nandiacademy.com,ANDHRA PRADESH 
Narayana English Medium School,"PARADESIPALEM VILLEGE,530063",",08912534002",cbsenarayana2@gmail.com,ANDHRA PRADESH 
NARAYANA HIGH SCHOOL,"PARADESIPALEM,MADHURAWADA,VISAKHAPATNAM-531163,531163","0891,2534002",venugopalsrk@narayanagroup.com,ANDHRA PRADESH 
Narayana High School,"Narayana High school,Dhanalakshmipuram,Nellore,SPSR NELLORE District,524002",",9247000714",boardsectionco@gmail.com,ANDHRA PRADESH 
Natco School of Learning,"Gollamudipadu Village, Ponnur Mandal, Guntur District 522212,522212","8643,236599",ashismath01@gmail.com,ANDHRA PRADESH 
NAVANEETA PUBLIC SCHOOL,"EAST KANUPURU, BOLLAVOLU, CHILLAKURU MD,524412",",0862425977,",info@navaneeta.org,ANDHRA PRADESH 
NAVY CHILDREN SCHOOL,"NAUSENABAUGH VISAKHAPATNAM ANDHRA PRADESH,530005","0891,2740283",ncs_visakha@rediffmail.com,ANDHRA PRADESH 
Navy Children School,"sri vijay nagar colony 104 area maipalam vishakhapatnam andhra pradesh,530018",",559575",,ANDHRA PRADESH 
NEHRU HIGH SCHOOL,"Sr. No. 148/2, Banaganapalli, Dist. Kurnool, AP,518124",",9441056875",nehemia.shaw12@gmail.com,ANDHRA PRADESH 
NEO SCHOOL AIZZA,"16-4-1, new malakpet, Hyderabad,,500024","040,65597817",1alefiyah@gmail.com,ANDHRA PRADESH 
NICE,"Mynampadu village, Kanaparthi panchayat & Post, Sathuluru Sub Post Office, Nadendla Mandal, Guntur district,522549","8647,213325",nicemynampadu@gmail.com,ANDHRA PRADESH 
Oak Valley School,"Sy.No 169, Vaishnavi  Enclave, Near Saket,500062","040,65964232",raj_hepsi@yahoo.co.in,ANDHRA PRADESH 
